NAME	X	Y
Week25_DF4E_1905	-6.5293132410000005	-3.371182666
Week25_DF4E_1906	-5.816613539	-2.023298894
Week25_DF4E_1907	-0.06359540400000001	14.72244736
Week25_DF4E_1908	-7.450447717	-3.109126367
Week25_DF4E_1909	-6.383072225	-1.927065291
Week25_DF4E_191	-7.56652292	-6.310379685
Week25_DF4E_1910	-2.7169458	-1.797158558
Week25_DF4E_1911	-7.370590816	-2.39533389
Week25_DF4E_1912	-6.877903403	-3.559129296
Week25_DF4E_1913	-7.122417849	-4.085694823
Week25_DF4E_1914	-3.472324919	-4.222321124
Week25_DF4E_1915	-0.287784589	14.06959239
Week25_DF4E_1916	-5.86259844	-2.537635859
Week25_DF4E_1917	-6.489349851	-2.891114575
Week25_DF4E_1918	-6.772923735	-1.3752769619999998
Week25_DF4E_1919	-7.276422465	-4.521013963
Week25_DF4E_192	-6.893596982	-4.82846431
Week25_DF4E_1920	-7.435782855	-2.16762517
Week25_DF4E_1921	-7.899023799	-2.166385799
Week25_DF4E_1922	-7.1445333060000005	-3.54284414
Week25_DF4E_1923	-5.568973926	-2.086014178
Week25_DF4E_1924	-5.705738625	-1.331057009
Week25_DF4E_1925	-3.352009689	-1.913869219
Week25_DF4E_1926	-6.247821149	-2.569972642
Week25_DF4E_1927	0.308468269	-6.327811164
Week25_DF4E_1928	-6.940789005	-3.2583623530000003
Week25_DF4E_1929	-6.844272657	-0.493274031
Week25_DF4E_193	-6.357566037000001	-5.547650442
Week25_DF4E_1930	-5.464412645	-2.180775981
Week25_DF4E_1931	-4.450139287	-1.073615292
Week25_DF4E_1932	-5.662013829	-1.713645338
Week25_DF4E_1933	-5.832804745	-2.179046577
Week25_DF4E_1934	-6.20550398	-2.357398178
Week25_DF4E_1935	-7.878898801	-2.352202716
Week25_DF4E_1936	5.193180317	-5.742601443
Week25_DF4E_1937	-6.871679624	-3.1279013210000004
Week25_DF4E_1938	-7.996264167	-2.101136228
Week25_DF4E_1939	-6.79303758	-3.480182014
Week25_DF4E_194	-5.563334814	-5.719660498
Week25_DF4E_1940	-6.237563128	-2.641832657
Week25_DF4E_1941	-0.410196513	13.79720635
Week25_DF4E_1942	6.26481304	-6.805431284
Week25_DF4E_1943	-3.5180009560000003	-1.605053717
Week25_DF4E_1944	-4.309055032	-0.961294124
Week25_DF4E_1945	-7.227579262999999	-1.386371461
Week25_DF4E_1946	-7.454056479	-4.801585717
Week25_DF4E_1947	-6.563749082999999	-3.227977019
Week25_DF4E_1948	-6.07100088	-2.024210114
Week25_DF4E_1949	-6.330597683	-2.92512447
Week25_DF4E_195	-7.918525255	-4.051868855
Week25_DF4E_1950	-7.025067977999999	-2.153366906
Week25_DF4E_1951	-6.901979963	-3.209895406
Week25_DF4E_1952	-7.333044381	0.07952811
Week25_DF4E_1953	-6.563347564	-3.586961258
Week25_DF4E_1954	-6.934784095	-2.326119798
Week25_DF4E_1955	-7.380915645	-2.874627442
Week25_DF4E_1957	-0.382095554	14.17998407
Week25_DF4E_1958	-7.349706016	-4.322732526
Week25_DF4E_1959	-5.054502889	-1.272570556
Week25_DF4E_196	-7.969246685	-5.450563177
Week25_DF4E_1960	-7.171607155	-2.047164885
Week25_DF4E_1961	6.7056561000000015	-6.391326045
Week25_DF4E_1963	-6.325042142999999	-1.064160742
Week25_DF4E_1964	-7.189521701	-1.413955748
Week25_DF4E_1965	-6.1140560389999985	-2.873543797
Week25_DF4E_1966	-5.735362113	-1.7342741659999998
Week25_DF4E_1967	-0.496806375	13.23869073
Week25_DF4E_1968	-0.431411917	14.20145997
Week25_DF4E_1969	-6.06443942	-2.3805833990000003
Week25_DF4E_197	-7.834636279	-4.322590492
Week25_DF4E_1970	-7.192403293	-3.237749725
Week25_DF4E_1971	-6.653757595	-2.84208721
Week25_DF4E_1973	5.286160262	-3.43266485
Week25_DF4E_1974	-6.967715784	-2.354791686
Week25_DF4E_1975	-4.019960663	-4.341986296
Week25_DF4E_1976	-5.255471929	-2.8287680180000003
Week25_DF4E_1977	6.438317867	-7.681227092999999
Week25_DF4E_1978	-7.070961971	-2.993826945
Week25_DF4E_1979	-5.943387147	-3.812115904
Week25_DF4E_198	-7.674225036	-4.929262087
Week25_DF4E_1980	-7.904552265	-2.077597963
Week25_DF4E_1981	-7.415522973	-1.45655244
Week25_DF4E_1982	-3.780565952	-1.973081534
Week25_DF4E_1983	-6.674179261	-2.379823517
Week25_DF4E_1984	-7.414268207	-2.643391708
Week25_DF4E_1985	-6.552816633	-3.5055599460000004
Week25_DF4E_1986	-4.92072447	-1.17604526
Week25_DF4E_1987	-5.900784812	-2.3625727640000003
Week25_DF4E_1988	0.044722602	14.99025988
Week25_DF4E_1989	-6.730375419	-3.952588425
Week25_DF4E_199	-6.147197824	-5.686169112999999
Week25_DF4E_1990	-5.289399475	-2.8698666
Week25_DF4E_1991	0.231900117	-5.201466953
Week25_DF4E_1992	-3.173903508	-4.65336366
Week25_DF4E_1993	-5.828983538999998	-1.02926891
Week25_DF4E_1994	-7.845938124	-2.275001621
Week25_DF4E_1995	-2.358220446	-4.98753383
Week25_DF4E_1996	-6.116742419	-1.666361306
Week25_DF4E_1997	5.002973626	-3.891333155
Week25_DF4E_1998	-8.018936032000001	-2.214339908
Week25_DF4E_1999	-7.050931398	-2.725817309
Week25_DF4E_20	-6.759201527999999	-4.460092824
Week25_DF4E_200	-6.96008077	-4.421502219
Week25_DF4E_2000	4.875621024	-6.89123926
Week25_DF4E_2001	10.32542377	8.427937345
Week25_DF4E_2002	-5.234759547	-2.953826613
Week25_DF4E_2003	-6.341674157999999	-3.082777745
Week25_DF4E_2004	-4.904299506	-1.383267401
Week25_DF4E_2005	6.2373155	-6.748419782999999
Week25_DF4E_2006	-7.347895877000001	-3.794252691
Week25_DF4E_2007	-5.706893844	-0.587625611
Week25_DF4E_2008	-6.001731188	-2.2488657880000003
Week25_DF4E_2009	-0.231318181	14.56320184
Week25_DF4E_201	-8.459496885	-4.54213396
Week25_DF4E_2010	-2.033298518	-1.993020745
Week25_DF4E_2011	-6.074477237999999	-0.941809801
Week25_DF4E_2012	-7.407653766	-4.359059605
Week25_DF4E_2015	-4.1576703	-4.541985471
Week25_DF4E_2016	-6.836556107000001	-1.5461980569999998
Week25_DF4E_2017	-7.735604956	0.680107644
Week25_DF4E_2018	-5.952985299	-1.511083705
Week25_DF4E_2019	-7.981312771	-2.585878959
Week25_DF4E_202	-8.024235122	-6.073139184
Week25_DF4E_2020	-6.0168326310000015	-2.469079679
Week25_DF4E_2021	-5.570187862999999	-0.455527254
Week25_DF4E_2022	-6.02760062	-2.69698866
Week25_DF4E_2023	-7.417397593	-1.905689728
Week25_DF4E_2024	-6.103720889	-2.9899568060000004
Week25_DF4E_2025	4.3412800539999985	-6.658835644
Week25_DF4E_2026	-7.593148022999999	-1.920624261
Week25_DF4E_2027	-7.883294932999999	-2.218717506
Week25_DF4E_2028	5.261264579	-5.724049969
Week25_DF4E_2029	-7.308679467	-4.088126857
Week25_DF4E_203	-8.048103093	-4.59821573
Week25_DF4E_2030	-2.599325109	-1.758184797
Week25_DF4E_2031	5.628761322000001	-4.034954527
Week25_DF4E_2032	-6.072888404	-3.5268326310000004
Week25_DF4E_2033	-6.579167431	-2.8851210760000003
Week25_DF4E_2034	-6.386123713	-2.377622721
Week25_DF4E_2036	-5.993930989	-1.595315119
Week25_DF4E_2037	-6.499168328	-3.238299682
Week25_DF4E_2038	-7.433829283	0.232212809
Week25_DF4E_2039	-6.3375578070000005	-2.930738355
Week25_DF4E_204	-8.391957957	-4.0761340630000005
Week25_DF4E_2040	-3.75644105	-1.823546165
Week25_DF4E_2041	-7.493887761	-1.699800873
Week25_DF4E_2042	-6.433934633	-0.918692948
Week25_DF4E_2043	-3.715548881	-1.942370469
Week25_DF4E_2044	-0.526275135	13.71208488
Week25_DF4E_2045	-7.208352637999999	-4.569245215
Week25_DF4E_2046	-7.440182882999999	-3.790709551
Week25_DF4E_2047	-4.948333065	-1.826053993
Week25_DF4E_2048	-7.595453196	-1.951901963
Week25_DF4E_2049	-4.213630157	-1.320143279
Week25_DF4E_205	-7.976179387999999	-6.147238142999999
Week25_DF4E_2050	-5.893123066	-2.293513315
Week25_DF4E_2051	-6.130904706	-0.634036975
Week25_DF4E_2052	-6.590718353	-1.7202333980000002
Week25_DF4E_2053	-7.911004411	-2.561325454
Week25_DF4E_2054	-6.613011844	-1.993834116
Week25_DF4E_2055	-0.684407098	12.96374203
Week25_DF4E_2056	-7.576015513	-3.244684041
Week25_DF4E_2057	-7.068009832	-1.89698983
Week25_DF4E_2058	-1.927012155	-2.046431479
Week25_DF4E_2059	-7.02113509	-3.413112904
Week25_DF4E_206	-6.135927286	-5.510034713
Week25_DF4E_2060	-7.994276857999999	-2.136292338
Week25_DF4E_2061	-7.850168537999999	-2.544585942
Week25_DF4E_2062	-1.822409756	-2.116337817
Week25_DF4E_2064	-4.989767477	-1.497397942
Week25_DF4E_2065	-7.480367349	-2.578723196
Week25_DF4E_2066	6.084258959	-6.184510913
Week25_DF4E_2068	-5.078431546	-2.43595547
Week25_DF4E_2069	-6.952347112999999	-3.2346949030000003
Week25_DF4E_207	-8.126280407000001	-4.910467604
Week25_DF4E_2070	-6.772485277	-2.674416272
Week25_DF4E_2071	-5.863863388	-1.695815312
Week25_DF4E_2072	-6.1799390060000015	-1.141614927
Week25_DF4E_2073	-1.820855983	-4.250819171
Week25_DF4E_2074	-6.345237397000001	-1.6743184780000002
Week25_DF4E_2075	-6.069218341	-1.7054330869999998
Week25_DF4E_2076	-5.9329287489999984	-2.520303379
Week25_DF4E_2077	-5.101349813	-1.277093913
Week25_DF4E_2078	-4.767528365	-4.242643163
Week25_DF4E_2079	-7.8069104560000016	-2.223012589
Week25_DF4E_208	-7.88806301	-5.841881272999999
Week25_DF4E_2080	-5.700954146	-1.429249955
Week25_DF4E_2081	-7.282036673999999	-1.635073965
Week25_DF4E_2082	-6.291056567999999	-2.606029542
Week25_DF4E_2083	-5.907513242	-1.432450924
Week25_DF4E_2084	-7.2383867089999985	-2.206885589
Week25_DF4E_2085	-5.742635971	-0.985391455
Week25_DF4E_2086	-6.49057861	-2.447425305
Week25_DF4E_2087	-7.609014039	-1.652001645
Week25_DF4E_2088	-5.946663527999999	-2.135103968
Week25_DF4E_2089	5.497738486	-5.546752219
Week25_DF4E_209	-7.661666854	-6.10576867
Week25_DF4E_2090	-6.752851371	-2.933446525
Week25_DF4E_2091	-6.582239759	-2.395075353
Week25_DF4E_2092	-7.609689631	-1.962956508
Week25_DF4E_2093	-6.396791032	-1.657912325
Week25_DF4E_2095	-7.192749526	-3.661959061
Week25_DF4E_2096	-6.736772857	-3.122433566
Week25_DF4E_2097	-5.404203872999999	-1.615077747
Week25_DF4E_2098	5.455124774	-5.984942966
Week25_DF4E_2099	-6.325571697999999	-0.640510457
Week25_DF4E_21	-6.906392276	-4.917123239
Week25_DF4E_210	-7.590267428	-5.732321572000001
Week25_DF4E_2100	-5.970754257	-2.099695561
Week25_DF4E_2101	-6.937592021	-3.1417839260000004
Week25_DF4E_2103	-5.33280667	-0.939422943
Week25_DF4E_2104	-7.125446857000001	-3.522322098
Week25_DF4E_2105	-6.2423998	-2.463437539
Week25_DF4E_2106	-6.901874084	-3.336091052
Week25_DF4E_2107	-5.94927338	-2.960795337
Week25_DF4E_2108	-5.323488339	-1.806375115
Week25_DF4E_2109	-6.850793099	-3.139261024
Week25_DF4E_211	-8.277553375	-4.312755434
Week25_DF4E_2110	-7.721413122	-1.76008707
Week25_DF4E_2111	-6.587876174	-2.614864434
Week25_DF4E_2112	-6.273492015	-1.893923624
Week25_DF4E_2113	-5.636194738	-2.768442985
Week25_DF4E_2114	-5.563478675	-0.895448448
Week25_DF4E_2115	-5.977442796	-3.4349344810000004
Week25_DF4E_2116	-2.945613577	-5.073956078
Week25_DF4E_2117	5.5830201210000014	-5.086767963
Week25_DF4E_2118	-6.628987808	-3.349761682
Week25_DF4E_2119	5.782837085	-7.022308907999999
Week25_DF4E_212	-8.142592417000001	-4.68060576
Week25_DF4E_2120	-5.833281194	-1.239872604
Week25_DF4E_2121	-6.273773209	-2.406230673
Week25_DF4E_2122	-6.708636137999999	-2.146225105
Week25_DF4E_2123	-7.012820307999999	-2.34161519
Week25_DF4E_2124	-7.041167169	-3.058089564
Week25_DF4E_2125	-6.487435538	-2.145603376
Week25_DF4E_2126	-6.930136993	-2.81184791
Week25_DF4E_2127	-6.58445927	-2.219424687
Week25_DF4E_2129	-6.148330937000001	-2.183137373
Week25_DF4E_213	-8.003110969	-4.13667431
Week25_DF4E_2130	-6.958088723	-3.016070056
Week25_DF4E_2131	0.215179569	-6.4814018189999985
Week25_DF4E_2132	-5.089774088	-0.77003291
Week25_DF4E_2133	-5.296913863	-0.909342543
Week25_DF4E_2134	-6.226465102000001	-1.436500895
Week25_DF4E_2135	-5.57027414	-0.8363577409999999
Week25_DF4E_2136	-6.5460322889999984	-1.106505495
Week25_DF4E_2137	-7.022824961	-1.41661927
Week25_DF4E_2138	-5.607350576	-1.502471755
Week25_DF4E_2139	-4.865733102	-1.081297284
Week25_DF4E_214	-8.166052492	-5.81357619
Week25_DF4E_2140	-6.345030875	-2.975780135
Week25_DF4E_2141	-6.615491521	-2.3695776
Week25_DF4E_2142	-6.784819958	-1.955460045
Week25_DF4E_2143	-3.077078949	-1.929334996
Week25_DF4E_2144	-6.2284674120000005	-0.989301365
Week25_DF4E_2145	-6.387108555	-3.385821173
Week25_DF4E_2146	-5.970710703	-2.23713431
Week25_DF4E_2147	-6.559797575	-2.438157195
Week25_DF4E_2148	-6.824272654	-2.163192899
Week25_DF4E_2149	4.771860303	13.48071623
Week25_DF4E_215	-4.986970326000001	-5.091937157
Week25_DF4E_2150	-4.813127932	-0.954637755
Week25_DF4E_2151	-7.081361159	-3.4696739510000003
Week25_DF4E_2152	-6.671072027999999	-3.563169304
Week25_DF4E_2153	-5.451673145	-4.138265489
Week25_DF4E_2154	-5.437640727000001	-0.7950329340000001
Week25_DF4E_2155	-5.812896012	-1.537727266
Week25_DF4E_2156	-7.458256033	-1.570062817
Week25_DF4E_2157	5.854704518999998	-6.248783388
Week25_DF4E_2158	-6.043976082	-2.235237583
Week25_DF4E_2159	-5.464577952999999	-1.154082438
Week25_DF4E_216	-8.225078476	-5.307729622
Week25_DF4E_2160	-6.051122725	-2.033975687
Week25_DF4E_2161	-3.21106328	-1.802709056
Week25_DF4E_2162	-2.836516938	5.641619788
Week25_DF4E_2164	-7.133235611	-2.73704508
Week25_DF4E_2165	-5.6764459	-1.743300111
Week25_DF4E_2166	-5.17010466	-2.7690845810000004
Week25_DF4E_2167	5.469943141	-5.637383626
Week25_DF4E_2168	-5.806199762	-1.1115742990000002
Week25_DF4E_2169	-6.414458995	-2.962740982
Week25_DF4E_217	-7.4168746410000015	-5.982032543
Week25_DF4E_2170	-6.1905984510000005	-2.253249896
Week25_DF4E_2171	-7.057693467999999	-1.795871211
Week25_DF4E_2172	-0.959505292	-2.8857687860000003
Week25_DF4E_2173	-5.914330791	-1.311495665
Week25_DF4E_2174	6.202951515	-6.219833104
Week25_DF4E_2175	-5.562666576	-1.23334951
Week25_DF4E_2176	4.368010924	-6.62121433
Week25_DF4E_2177	-3.655418019	-1.7372642
Week25_DF4E_2178	-1.344697986	-2.451186569
Week25_DF4E_2179	-6.226496582	-0.7186876329999999
Week25_DF4E_218	-5.342340366	-5.005518408
Week25_DF4E_2180	-0.289520563	13.98738088
Week25_DF4E_2181	5.237914559	-3.802746486
Week25_DF4E_2182	4.8577411260000005	-6.765960071
Week25_DF4E_2183	-6.8555564160000015	-3.828912087
Week25_DF4E_2184	-5.583140959	-0.766211335
Week25_DF4E_2185	-7.745400569	-4.565312921
Week25_DF4E_2186	-6.432572179	-1.736923885
Week25_DF4E_2187	-5.733115506	-1.235341384
Week25_DF4E_2188	-6.653506348	-3.275311609
Week25_DF4E_2189	-2.57812792	-3.980987622
Week25_DF4E_219	-7.6658125739999985	-5.851468154
Week25_DF4E_2190	-8.335222337000001	-3.626270661
Week25_DF4E_2191	-7.578733147	-3.994715639
Week25_DF4E_2192	5.336263024	-6.52148669
Week25_DF4E_2193	5.72498185	-3.884141982
Week25_DF4E_2194	-5.421470098	-0.775048957
Week25_DF4E_2195	5.365519344	-5.800487192
Week25_DF4E_2196	-7.388664923999999	-1.9865456
Week25_DF4E_2197	-5.043376268	-1.409615171
Week25_DF4E_2198	-5.593516629	-1.159058862
Week25_DF4E_2199	-5.845787623	-1.131990211
Week25_DF4E_22	0.356127709	-7.374968889
Week25_DF4E_220	-7.696993622000001	-4.82243986
Week25_DF4E_2200	-7.373167222	-2.139765512
Week25_DF4E_2201	-6.081198852000001	-1.380137793
Week25_DF4E_2202	6.657490349	-3.625869363
Week25_DF4E_2203	-5.615805822	-1.191926609
Week25_DF4E_2204	-5.029909947	-4.720742128
Week25_DF4E_2205	-5.446171262000001	-1.290165268
Week25_DF4E_2206	-5.864433101	-2.625490331
Week25_DF4E_2207	6.017894012	-6.691044697000001
Week25_DF4E_2208	-6.415228575	-3.103659984
Week25_DF4E_2209	-5.153140893	-3.62636972
Week25_DF4E_221	-8.376045158	-3.851381539
Week25_DF4E_2210	-6.743834587	-2.127448288
Week25_DF4E_2211	-5.590962465	-1.830191966
Week25_DF4E_2212	-3.5282583460000003	-3.705937625
Week25_DF4E_2213	-4.957727722	-0.968200721
Week25_DF4E_2214	-5.796601698	-1.784171185
Week25_DF4E_2215	-5.694528582999999	-1.69237589
Week25_DF4E_2216	-6.4285308410000015	-2.405815678
Week25_DF4E_2217	-6.0577138160000015	-1.433356571
Week25_DF4E_2218	-5.194809735	-1.7029763880000002
Week25_DF4E_2219	-7.773775913	-2.007944984
Week25_DF4E_222	-8.567428619	-3.878254828
Week25_DF4E_2220	-7.160296047	-3.982408332
Week25_DF4E_2222	-5.794332365	-1.6086662390000002
Week25_DF4E_2223	-6.987094762999999	-3.655589933
Week25_DF4E_2224	-4.803036066000001	-0.973897178
Week25_DF4E_2225	-6.798165616	-1.109101486
Week25_DF4E_2226	-6.4167534160000015	-2.299968534
Week25_DF4E_2227	-6.205905473	-3.179122317
Week25_DF4E_2228	-5.7202303610000005	-1.462763664
Week25_DF4E_2229	-7.969079777	-2.183338184
Week25_DF4E_223	-7.48277343	-4.884783648
Week25_DF4E_2230	6.129259845	-5.753598244
Week25_DF4E_2231	-7.168672735	-2.483653067
Week25_DF4E_2232	-6.238577315	-1.068050419
Week25_DF4E_2233	-4.872179062	-1.007461333
Week25_DF4E_2234	-7.856365019	-3.425689154
Week25_DF4E_2235	5.315271107	-4.195400697
Week25_DF4E_2236	-6.642296272	-1.734881614
Week25_DF4E_2237	-5.701839736	-1.566190704
Week25_DF4E_2238	-6.043135791	-1.4820666969999998
Week25_DF4E_2239	-6.4202181	-3.321112614
Week25_DF4E_224	-7.681276639	-5.537129327000001
Week25_DF4E_2240	-5.835237973	-0.68665798
Week25_DF4E_2241	-6.302055749	-1.464557708
Week25_DF4E_2242	-6.132144085	-2.283750531
Week25_DF4E_2243	-5.523225356	-1.45093448
Week25_DF4E_2244	-6.954319346	-1.75334737
Week25_DF4E_2245	-5.398019371	-2.895577807
Week25_DF4E_2246	-4.588039617	-1.466103943
Week25_DF4E_2247	-5.520588405	-1.56473223
Week25_DF4E_2248	-6.009202246	-1.941659432
Week25_DF4E_225	-7.653435801	-5.73939601
Week25_DF4E_2250	-6.253540716	-1.564898867
Week25_DF4E_2251	-7.167890495	-0.099499428
Week25_DF4E_2252	-4.294797766	-1.464045444
Week25_DF4E_2253	-6.316624477	-1.950770489
Week25_DF4E_2254	4.680339599	-5.13551272
Week25_DF4E_2255	-5.5231371860000005	-1.704857196
Week25_DF4E_2256	6.689942712000001	-6.723464299
Week25_DF4E_2257	-5.850704642999999	-0.7798308209999999
Week25_DF4E_2258	-5.413332072999999	-1.37009993
Week25_DF4E_2259	-7.410325763999999	-2.821206358
Week25_DF4E_226	-7.565098665	-4.941065653
Week25_DF4E_2260	-6.117406431	-1.720485316
Week25_DF4E_2261	-6.36512953	-3.124857203
Week25_DF4E_2262	-6.7912390239999985	-1.696304683
Week25_DF4E_2263	-6.319066838	-1.85894357
Week25_DF4E_2264	-7.287650594	-1.246763722
Week25_DF4E_2265	5.062937258	-3.585927662
Week25_DF4E_2266	-6.602797973	-3.882398004
Week25_DF4E_2267	-6.598958519	-2.935715884
Week25_DF4E_2268	-4.1344252039999985	-1.497788394
Week25_DF4E_2269	-5.642245251	-0.725204967
Week25_DF4E_227	-4.48863579	-5.509676297
Week25_DF4E_2270	-6.336448785	-3.14665867
Week25_DF4E_2271	-5.327926772	-1.110143246
Week25_DF4E_2272	-5.312571585	-2.018411497
Week25_DF4E_2273	-7.916309255	-3.06697699
Week25_DF4E_2274	5.671847177	-5.408106031
Week25_DF4E_2275	-6.17797061	-2.062326215
Week25_DF4E_2276	-6.781774900000001	-1.545464834
Week25_DF4E_2277	-7.849171299	-2.018318494
Week25_DF4E_2278	7.552114153	7.011012785
Week25_DF4E_2279	-5.529800395	-1.071425752
Week25_DF4E_228	-1.988995871	-2.0317399
Week25_DF4E_2281	-5.617886209	-2.125440635
Week25_DF4E_2282	-5.805448815	-1.207073547
Week25_DF4E_2283	-5.683211616	-1.425123736
Week25_DF4E_2284	-5.435595322999999	-1.38963401
Week25_DF4E_2285	-5.598829992000001	-1.5247111219999998
Week25_DF4E_2286	-5.075956812	-0.8368802590000001
Week25_DF4E_2287	-5.703648086	-0.8837041390000001
Week25_DF4E_2288	-5.691785833	-0.6965229690000001
Week25_DF4E_2289	6.652318341	-7.215888408
Week25_DF4E_229	-7.915803051	-6.084372897000001
Week25_DF4E_2290	6.116370489	-5.9686554460000005
Week25_DF4E_2291	-0.28173195300000003	13.73731103
Week25_DF4E_2292	-6.458988285	-2.131450023
Week25_DF4E_2293	-6.26354587	-2.117239857
Week25_DF4E_2294	-4.169340084	-1.907937364
Week25_DF4E_2295	-7.558492479	-3.387213178
Week25_DF4E_2296	-5.593250665	-1.51239036
Week25_DF4E_2297	-6.188062862000001	-2.317874786
Week25_DF4E_2298	-6.788943079	-1.821155414
Week25_DF4E_2299	-0.498357983	13.62752573
Week25_DF4E_230	-7.692894836000002	-5.687738577
Week25_DF4E_2300	7.009695448	7.014701187999999
Week25_DF4E_2301	-6.339798157000001	-2.369805134
Week25_DF4E_2302	-2.743385132	-4.539670193
Week25_DF4E_2303	-4.288100995	-1.3745903430000002
Week25_DF4E_2304	4.802047829	-6.100137322
Week25_DF4E_2305	-6.715848802999999	-3.168018215
Week25_DF4E_2306	5.541373997000001	-6.381139072000001
Week25_DF4E_2307	-5.38832288	-1.258325747
Week25_DF4E_2308	-6.354126933	-1.665989868
Week25_DF4E_2309	-7.273297532000001	-1.957312712
Week25_DF4E_231	-7.517483172	-4.758746696
Week25_DF4E_2310	-6.074129726000002	-2.690587798
Week25_DF4E_2311	-5.892255264	-2.046809417
Week25_DF4E_2312	-5.522478494	-1.528866042
Week25_DF4E_2313	-0.672326871	13.68648855
Week25_DF4E_2314	6.688411285	-6.925921754
Week25_DF4E_2315	-8.017152148	-2.320417104
Week25_DF4E_2316	-7.905882416	-2.117826467
Week25_DF4E_2317	-7.155115524	-2.982676988
Week25_DF4E_2318	-6.860256654	-2.520919333
Week25_DF4E_2319	5.285622458	-6.088337008
Week25_DF4E_232	-6.38505438	-4.252937805
Week25_DF4E_2320	-6.050504786	-2.062000241
Week25_DF4E_2321	5.729101434	-5.206817104
Week25_DF4E_2322	-0.283822777	13.97181663
Week25_DF4E_2324	-6.269765877999999	-2.735080685
Week25_DF4E_2325	-0.22097676	14.90703225
Week25_DF4E_2326	-7.811741822999999	-2.30392735
Week25_DF4E_2327	5.036418025	-3.997067357
Week25_DF4E_2328	5.62938253	-3.965730182
Week25_DF4E_2329	-5.414829154	-1.302929693
Week25_DF4E_233	-8.35497816	-4.423735466
Week25_DF4E_2330	-5.903989472999999	-1.7660998140000002
Week25_DF4E_2331	-5.134309674	-1.033735337
Week25_DF4E_2332	-3.375076624	-4.515141866
Week25_DF4E_2333	-6.751573535	-1.893705809
Week25_DF4E_2334	5.375394208	-6.462922086
Week25_DF4E_2335	-6.3224044070000005	-3.021780395
Week25_DF4E_2336	-5.942340219	-1.038978841
Week25_DF4E_2337	-6.839195429	-2.299845356
Week25_DF4E_2338	-5.797292175	-0.695381974
Week25_DF4E_2339	-5.555705812	-0.6863173370000001
Week25_DF4E_234	-8.24701527	-4.1401726760000015
Week25_DF4E_2341	-5.036682746	-0.58695149
Week25_DF4E_2342	-5.750256299	-0.878672572
Week25_DF4E_2343	-6.363244695	-1.198458184
Week25_DF4E_2344	-5.676940214	-3.010553707
Week25_DF4E_2345	-6.765753758	-2.497314889
Week25_DF4E_2346	-6.163821473	-2.036755738
Week25_DF4E_2347	-6.060049534	-1.77495276
Week25_DF4E_2348	-6.592952154	-1.871095915
Week25_DF4E_2349	0.129983673	-2.367860599
Week25_DF4E_235	-8.221236394	-5.6213590039999985
Week25_DF4E_2350	-6.574238941	-3.958822202
Week25_DF4E_2351	-6.646872704	-2.401396401
Week25_DF4E_2352	-0.411063192	13.65128618
Week25_DF4E_2353	-6.271651369	-1.303904177
Week25_DF4E_2354	-2.699153347	5.372518951
Week25_DF4E_2355	-2.310786479	-1.844333458
Week25_DF4E_2356	-6.4556513560000015	-2.9113465360000004
Week25_DF4E_2357	-5.714107782999999	-2.049616071
Week25_DF4E_2358	-3.550623505	-1.874002203
Week25_DF4E_2359	-6.866942858	-1.7343240519999998
Week25_DF4E_236	-5.211454761000001	-5.675846622000001
Week25_DF4E_2360	-6.397085529	-1.504245239
Week25_DF4E_2361	-4.722379645	-1.144438081
Week25_DF4E_2362	-5.411374454	-0.508838814
Week25_DF4E_2363	-5.461748718	-0.6163509970000001
Week25_DF4E_2364	-4.670103357	-0.24347283100000006
Week25_DF4E_2365	-4.843068912	-0.66056672
Week25_DF4E_2366	-7.451043432	-2.14754944
Week25_DF4E_2367	-7.342149853	-3.803937691
Week25_DF4E_2368	-5.779528271	-1.278385824
Week25_DF4E_2369	-7.927976282	-2.540542443
Week25_DF4E_237	-7.623377808	-3.951079545
Week25_DF4E_2370	-5.347066208999999	-0.929956646
Week25_DF4E_2371	-7.290685933	-1.620607748
Week25_DF4E_2372	-6.988526815	-1.90805867
Week25_DF4E_2373	-7.273585352	-4.540582484
Week25_DF4E_2374	-6.0441086760000005	-1.881156108
Week25_DF4E_2375	-6.94152761	-1.628773715
Week25_DF4E_2376	-5.951165895	-1.427692889
Week25_DF4E_2377	4.586189378	-5.316488983999999
Week25_DF4E_2378	-6.663381996	-1.634802378
Week25_DF4E_2379	-6.894485859	-1.496597101
Week25_DF4E_238	-8.262239569	-4.74637919
Week25_DF4E_2380	-6.974046909	-3.686376886
Week25_DF4E_2381	-6.163152537	-2.214069154
Week25_DF4E_2382	-3.184584955	-1.723030218
Week25_DF4E_2383	-6.896187352	-3.882257504
Week25_DF4E_2384	-5.024463461	-2.70959266
Week25_DF4E_2385	-5.169528392	0.788653299
Week25_DF4E_2386	-6.015619002	-1.72363971
Week25_DF4E_2387	7.64027737	6.89037544
Week25_DF4E_2388	-6.450041631	-2.122924741
Week25_DF4E_2389	-5.348446233	-0.90537321
Week25_DF4E_239	-8.343653896000001	-5.433698991
Week25_DF4E_2390	-7.165013442	-3.319765024
Week25_DF4E_2391	5.606421154	-5.646032365
Week25_DF4E_2392	-6.7372322	-2.592159751
Week25_DF4E_2393	-7.584539212999999	-4.608071436
Week25_DF4E_2394	-6.976348698	-3.279843265
Week25_DF4E_2395	-5.603034134	-0.573062069
Week25_DF4E_2396	-5.261099468	-1.432454058
